# NEAD 1.0 UTF-8
# [HEADER]
# station_id = 803064FE
# station_name = GC-NET GOES station Dye-II
# srid = EPSG:4326
# geometry = POINTZ (46.2831 66.4806 2099)
# nodata_value = -999
# tz = 0
# column_delimiter = ,
# fields = timestamp,ISWR,OSWR,NSWR,TA1,TA2,RH1,RH2,VW1,VW2,DW1,DW2,P,HS1,HS2,V
# units_offset = 0,0,0,0,273.15,273.15,0,0,0,0,0,0,0,0,0,0
# units_multiplier = 1,1,1,1,1,1,0.01,0.01,1,1,1,1,100,1,1,1
# display_units = time,W/m2,W/m2,W/m2,°C,°C,%,%,m/s,m/s,°,°,mbar,m,m,V
# display_description = timestamp_iso,short_wave_incoming_radiation,short_wave_outgoing_radiation,net_radiation,air_temperature_1,air_temperature_2,relative_humidity_1,relative_humidity_2,wind_speed_1,wind_speed_2,wind_direction_1,wind_direction_2,atmospheric_pressure,snow_height_1,snow_height_2,battery_voltage
# database_fields = timestamp_iso,swin,swout,netrad,airtemp1,airtemp2,rh1,rh2,windspeed1,windspeed2,winddir1,winddir2,pressure,sh1,sh2,battvolt
# database_fields_data_types = timestamp,real,real,real,real,real,real,real,real,real,real,real,real,real,real,real
# 
# [DATA]
# 
1996-07-06 10:00:00+00,242.2,203.05,-3.95,-5.73,-5.8,94.28,95.24,4.35,4.62,143.1,-999,-999,0.04,0.01,-999
1996-07-06 11:00:00+00,350.8,296.45,-3.29,-5.6,-5.72,92.78,94.47,5.34,5.67,167.6,-999,-999,0.05,0.01,-999
1996-07-06 12:00:00+00,470,398.82,-5.23,-5.49,-5.72,89.71,91.11,4.87,5.17,176.8,-999,-999,0.06,0.01,-999
1996-07-06 13:00:00+00,523.9,587.67,0.09,-4.43,-5.51,81.25,86.53,3.8,4.04,223.2,-999,-999,0.05,0.01,-999
1996-07-06 14:00:00+00,577.8,492.97,-11.86,-4.74,-6.07,79.64,87.98,4.68,4.97,267.3,-999,-999,0.05,0.01,-999
1996-07-06 15:00:00+00,555.8,473.35,-10.41,-6.66,-6.64,89.42,86.56,7.7,8.18,227.8,-999,-999,0.06,0.02,-999
1996-07-06 16:00:00+00,700,592.16,-3.77,-6.9,-7.17,86.52,85.49,7.33,7.79,213.1,-999,-999,0.09,0.04,-999
1996-07-06 17:00:00+00,797.4,661.46,-5.74,-6.49,-6.81,81.96,80.06,6.54,6.96,213.4,-999,-999,0.09,0.03,-999
1996-07-06 18:00:00+00,765.6,632.69,-35.44,-6.52,-6.65,83.43,80.56,5.72,6.09,219.7,-999,-999,0.09,0.04,-999
1996-07-06 19:00:00+00,579.6,483.81,-43.96,-7.22,-7.27,86.6,82.99,5.07,5.4,219.6,-999,-999,0.1,0.05,-999
1996-07-06 20:00:00+00,422.2,285.8,-20.29,-7.17,-7.58,88.29,89.73,4.6,4.89,236.2,-999,-999,0.1,0.05,-999
1996-07-06 21:00:00+00,264.8,226.96,-12.9,-6.95,-7.57,87.85,92.11,4.41,4.69,253.6,-999,-999,0.1,0.05,-999
1996-07-06 22:00:00+00,194.4,165.5,-6.37,-7.09,-7.27,91.61,91.11,2.93,3.12,237.7,-999,-999,0.1,0.05,-999
1996-07-06 23:00:00+00,106,101.99,-4.85,-7.03,-7.7,92.6,94.5,1.31,1.39,285.4,-999,-999,0.11,0.05,-999
1996-07-07 00:00:00+00,42.2,35.93,-14.1,-6.63,-7.26,90.68,92.41,0.27,0.29,266.3,-999,-999,0.12,0.06,-999
1996-07-07 01:00:00+00,35.6,30.31,-21.98,-7.51,-7.7,94.45,95.11,1.35,1.43,181.9,-999,-999,0.12,0.08,-999
1996-07-07 02:00:00+00,7,5.96,-4,-7.87,-7.89,96.82,97.08,2.82,3,230.9,-999,-999,0.14,0.09,-999
1996-07-07 03:00:00+00,2,1.7,-1.81,-9.74,-9.78,97.25,97.57,3.47,3.69,187.5,-999,-999,0.14,0.09,-999
1996-07-07 04:00:00+00,1.8,1.53,-2.19,-10.06,-10.07,96.77,96.98,3.54,3.77,172.2,-999,-999,0.14,0.09,-999
1996-07-07 05:00:00+00,3.8,3.24,-2.62,-9.75,-9.75,98.64,99.08,3.17,3.37,185.8,-999,-999,0.13,0.09,-999
1996-07-07 06:00:00+00,7.4,6.3,-3.52,-8.8,-8.79,99.47,99.76,3.3,3.52,216.2,-999,-999,0.13,0.09,-999
1996-07-07 07:00:00+00,33.6,28.61,-10.81,-8.39,-8.41,98.01,98.31,3.55,3.79,233.5,-999,-999,0.14,0.08,-999
1996-07-07 08:00:00+00,63,53.64,-19.63,-8.45,-8.51,97.29,97.71,3.14,3.35,226.7,-999,-999,0.13,0.08,-999
1996-07-07 09:00:00+00,152.4,129.75,-45.91,-8.16,-8.59,96.19,96.15,3.44,3.67,212.9,-999,-999,0.13,0.09,-999
1996-07-07 10:00:00+00,241.2,237.61,-55.83,-8.23,-8.8,94.73,94.98,3.95,4.21,211.6,-999,-999,0.14,0.09,-999
1996-07-07 11:00:00+00,364.2,307.66,-63.95,-7.75,-8.07,93.06,92.25,4.35,4.63,229.2,-999,-999,0.14,0.09,-999
1996-07-07 12:00:00+00,427.8,364.82,-69.41,-6.86,-7.4,90.58,90.14,4.84,5.15,242.5,-999,-999,0.13,0.09,-999
1996-07-07 13:00:00+00,581.2,496.89,-29.37,-6.09,-6.97,87.46,89.46,5.68,6.05,248.5,-999,-999,0.14,0.09,-999
1996-07-07 14:00:00+00,623.2,533.31,-14.45,-5.39,-6.44,84.36,87,4.75,5.06,248.9,-999,-999,0.13,0.09,-999
1996-07-07 15:00:00+00,640,548.07,-10.92,-5.59,-6.82,83.58,89.94,5.61,5.98,254.4,-999,-999,0.13,0.09,-999
1996-07-07 16:00:00+00,667.6,571.61,-13.72,-5.23,-6.36,83.32,87.81,5.75,6.12,248.8,-999,-999,0.14,0.1,-999
1996-07-07 17:00:00+00,650.4,555.54,-13.48,-4.96,-6.12,82.95,87.99,6.58,7.01,250,-999,-999,0.13,0.08,-999
1996-07-07 18:00:00+00,636.2,542.09,-10.55,-5.17,-6.11,83.45,86.63,7.17,7.63,247.7,-999,-999,0.12,0.07,-999
1996-07-07 19:00:00+00,520.4,444.21,-7.06,-4.96,-5.76,85.34,88.77,6.61,7.04,249.5,-999,-999,0.13,0.08,-999
1996-07-07 20:00:00+00,426.6,364.07,-5.9,-5.13,-6.05,84.89,90.33,5.66,6.03,258.9,-999,-999,0.14,0.11,-999
1996-07-07 21:00:00+00,310.2,265.63,-0.83,-5.26,-6.03,83.64,87.84,4.58,4.88,256.6,-999,-999,0.16,0.11,-999
1996-07-07 22:00:00+00,204.2,174.66,-3.49,-5.79,-6.07,88.5,89.03,4.27,4.54,245.9,-999,-999,0.15,0.11,-999
1996-07-07 23:00:00+00,133.6,115.07,-9.27,-6.49,-6.82,90.78,93.82,2.56,2.72,251.8,-999,-999,0.15,0.11,-999
1996-07-08 00:00:00+00,65.6,56.04,-2.42,-6.7,-6.7,96.21,95.69,1.92,2.05,231.3,-999,-999,0.15,0.11,-999
1996-07-08 01:00:00+00,18.4,16.25,-11.86,-7.34,-7.29,98.27,98.98,2.07,2.21,216.2,-999,-999,0.15,0.11,-999
1996-07-08 02:00:00+00,8.4,7.85,-31.78,-9.07,-8.62,98.88,99.83,3.08,3.28,174.8,-999,-999,0.15,0.11,-999
1996-07-08 03:00:00+00,3.6,3.36,-34.39,-11.43,-10.77,101.41,102.1,3.65,3.89,160.7,-999,-999,0.15,0.11,-999
1996-07-08 04:00:00+00,3.2,2.99,-10.32,-9.9,-9.69,99.02,99.57,3.04,3.24,166.8,-999,-999,0.15,0.11,-999
1996-07-08 05:00:00+00,5.4,5.04,-7.28,-9.36,-9.16,98.04,98.5,2.44,2.6,167.6,-999,-999,0.15,0.11,-999
1996-07-08 06:00:00+00,38.4,32.84,-17.7,-9.29,-9.19,94.25,95.1,3.34,3.56,170.7,-999,-999,0.15,0.11,-999
1996-07-08 07:00:00+00,102.4,88.92,-21.66,-10.62,-10.1,90.65,90.85,3.29,3.5,165.7,-999,-999,0.14,0.1,-999
1996-07-08 08:00:00+00,192.4,163.45,5.37,-13.56,-13,91.08,92.1,3.42,3.64,143.3,-999,-999,0.15,0.1,-999
1996-07-08 09:00:00+00,294.8,252.93,13.1,-13.89,-13.57,89.2,89.93,3.36,3.57,142.2,-999,-999,0.14,0.1,-999
1996-07-08 10:00:00+00,410,349.5,15.97,-12.76,-12.81,84.68,84.15,4.96,5.28,137.5,-999,-999,0.15,0.1,-999
1996-07-08 11:00:00+00,525.8,443.46,15.55,-12.24,-12.52,81.88,81.54,4.73,5.04,127.9,-999,-999,0.15,0.1,-999
1996-07-08 12:00:00+00,633.8,529.2,15.52,-10.99,-11.33,80.03,79.51,4.8,5.11,126,-999,-999,0.14,0.1,-999
1996-07-08 13:00:00+00,722.2,600.38,26.6,-9.15,-9.44,77.96,77.11,5.98,6.37,127.8,-999,-999,0.14,0.1,-999
1996-07-08 14:00:00+00,788.4,654.17,31.08,-7.73,-8.06,77.9,77.02,5.89,6.27,127.9,-999,-999,0.14,0.1,-999
1996-07-08 15:00:00+00,827.4,679.39,35.04,-6.49,-6.71,75.55,73.86,5.68,6.05,139.4,-999,-999,0.14,0.1,-999
1996-07-08 16:00:00+00,833.8,678.83,33.34,-5.94,-6.05,74.08,71.81,6.05,6.44,155,-999,-999,0.14,0.1,-999
1996-07-08 17:00:00+00,810.4,657.16,25.33,-5.37,-5.59,73.22,71.9,5.44,5.79,157.8,-999,-999,0.14,0.1,-999
1996-07-08 18:00:00+00,754.4,610.84,13.15,-4.82,-5.03,73.01,71.62,4.63,4.93,159.9,-999,-999,0.14,0.1,-999
1996-07-08 19:00:00+00,672.2,543.77,-4.09,-4.67,-4.7,75.05,72.15,3.79,4.03,162.1,-999,-999,0.14,0.1,-999
1996-07-08 20:00:00+00,571,463.82,-28.37,-5.24,-5.24,77.25,75,2.96,3.15,161.4,-999,-999,0.14,0.1,-999
1996-07-08 21:00:00+00,456.2,372.29,-48.11,-6.64,-6.55,80.57,79.53,3.17,3.37,155.9,-999,-999,0.14,0.1,-999
1996-07-08 22:00:00+00,338.6,268.43,-52.28,-9.09,-8.63,82.82,82.05,2.89,3.07,153.5,-999,-999,0.17,0.14,-999
1996-07-08 23:00:00+00,229.4,183.81,-76.15,-11.86,-11.17,87.7,87.1,3.31,3.52,151.1,-999,-999,0.13,0.09,-999
1996-07-09 00:00:00+00,133.8,105.54,-76.96,-14.73,-13.95,92.93,92.91,3.62,3.85,149.4,-999,-999,0.13,0.09,-999
1996-07-09 01:00:00+00,37,29.33,-68.91,-17.56,-16.72,98.78,98.73,4.06,4.32,145.2,-999,-999,0.13,0.09,-999
1996-07-09 02:00:00+00,12.6,9.99,-43.98,-19.61,-18.99,103.32,102.19,4.3,4.58,141.8,-999,-999,0.13,0.09,-999
1996-07-09 03:00:00+00,5,4.48,-23.88,-19.77,-19.48,104.74,102.89,4.53,4.82,141.7,-999,-999,0.13,0.09,-999
1996-07-09 04:00:00+00,4.2,3.36,-10.8,-18.67,-18.61,101.52,99.08,4.24,4.51,146.9,-999,-999,0.13,0.09,-999
1996-07-09 05:00:00+00,8.4,6.91,-18,-20,-19.87,98.44,95.32,4.23,4.51,146.9,-999,-999,0.13,0.09,-999
1996-07-09 06:00:00+00,29.4,23.31,-28.03,-22.32,-21.98,95.45,91.59,3.92,4.18,148.3,-999,-999,0.13,0.09,-999
1996-07-09 07:00:00+00,86,68.18,-14.88,-22.29,-21.89,93.6,88.74,3.76,4,150.3,-999,-999,0.13,0.09,-999
1996-07-09 08:00:00+00,200.8,161.21,6.03,-21.49,-21.12,91.22,85.66,3.62,3.85,152.4,-999,-999,0.12,0.09,-999
1996-07-09 09:00:00+00,306.4,252.74,-4.6,-19.55,-19.33,88.24,82.73,3.97,4.22,154.7,-999,-999,0.12,0.09,-999
1996-07-09 10:00:00+00,418.2,351,-75.51,-16.73,-16.8,84.68,80.57,3.77,4.01,162.5,-999,-999,0.12,0.09,-999
1996-07-09 11:00:00+00,534,444.4,-188.68,-13.94,-13.97,81.88,77.54,3.61,3.85,174,-999,-999,0.12,0.09,-999
1996-07-09 12:00:00+00,642.4,531.07,-247.88,-11.58,-11.82,81.18,78.15,3.76,4,189.2,-999,-999,0.13,0.09,-999
1996-07-09 13:00:00+00,730,602.8,-299,-9.47,-9.8,79.32,77.73,3.5,3.72,209.8,-999,-999,0.13,0.09,-999
1996-07-09 14:00:00+00,793.6,655.85,-195.88,-8.1,-8.07,78.31,74.08,3.83,4.08,223,-999,-999,0.12,0.09,-999
1996-07-09 15:00:00+00,831.6,680.7,-92.76,-5.37,-6.24,69.29,68.06,3.98,4.23,244.2,-999,-999,0.1,0.08,-999
1996-07-09 16:00:00+00,837.4,679.2,10.36,-4.28,-6.04,66.66,72.27,4.1,4.36,253.2,-999,-999,0.1,0.08,-999
1996-07-09 17:00:00+00,816.8,657.72,6.54,-4.41,-6.09,70.68,79.58,5,5.32,263.9,-999,-999,0.11,0.08,-999
1996-07-09 18:00:00+00,681.2,562.27,7.48,-4.92,-5.98,78.35,84.38,5.66,6.02,285.1,-999,-999,0.11,0.09,-999
1996-07-09 19:00:00+00,544,453.18,6.46,-4.53,-5.33,76.75,80.11,5.58,5.94,286.2,-999,-999,0.11,0.08,-999
1996-07-09 20:00:00+00,426.2,354.92,3.15,-4.31,-5.04,77.09,79.96,4.93,5.24,287,-999,-999,0.11,0.09,-999
1996-07-09 21:00:00+00,318.8,265.63,0.35,-4.06,-4.76,85.51,90.5,5.61,5.96,275.9,-999,-999,0.11,0.09,-999
1996-07-09 22:00:00+00,200,167.93,-3.35,-4.62,-5.02,93.36,96.96,6.7,7.12,274.2,-999,-999,0.12,0.09,-999
1996-07-09 23:00:00+00,120.4,101.06,-0.83,-5.09,-5.32,95.63,97.97,6.85,7.28,267.4,-999,-999,0.13,0.1,-999
1996-07-10 00:00:00+00,61.2,51.37,-2.19,-5.22,-5.31,97.8,98.97,6.86,7.3,262.9,-999,-999,0.13,0.1,-999
1996-07-10 01:00:00+00,27.2,22.98,-2.43,-5.27,-5.3,98.6,99.07,7.61,8.09,257.9,-999,-999,0.13,0.1,-999
1996-07-10 02:00:00+00,7.4,6.54,-3.14,-5.83,-5.84,98.63,98.91,7.15,7.6,256.8,-999,-999,0.13,0.1,-999
1996-07-10 03:00:00+00,3,2.8,-1.7,-6.13,-6.13,98.88,99.07,7.22,7.67,259,-999,775.3,0.12,0.1,-999
1996-07-10 04:00:00+00,2.4,2.02,-2.56,-6.2,-6.2,98.81,98.99,6.78,7.21,258.7,-999,775.1,0.13,0.1,-999
1996-07-10 05:00:00+00,5.2,4.86,-3.04,-6.36,-6.36,98.63,98.82,6.02,6.4,270.3,-999,775.1,0.13,0.1,-999
1996-07-10 06:00:00+00,18,15.5,-2.7,-6.25,-6.29,97.65,98.63,4.84,5.15,280.8,-999,775,0.13,0.1,-999
1996-07-10 07:00:00+00,52.8,44.65,-0.42,-6.36,-6.4,99.23,98.84,4.14,4.41,281.6,-999,774.9,0.13,0.1,-999
1996-07-10 08:00:00+00,167.8,141.41,4.25,-6.42,-6.52,96.4,98.09,4.13,4.4,308.6,-999,774.6,0.13,0.1,-999
1996-07-10 09:00:00+00,224,189.04,1.92,-5.97,-6.19,94.82,97.74,2.56,2.72,300.8,-999,774.5,0.13,0.1,-999
1996-07-10 10:00:00+00,322.2,272.73,-0.07,-5.8,-5.93,95.2,96.94,3.19,3.4,331.7,-999,774.4,0.13,0.1,-999
1996-07-10 11:00:00+00,372,315.13,-5.97,-5.53,-5.83,92.97,94.71,2.46,2.62,319.5,-999,774.3,0.12,0.09,-999
1996-07-10 12:00:00+00,487,413.01,-4.2,-3.42,-5.52,80.27,91.17,2.1,2.24,272,-999,774.3,0.12,0.09,-999
1996-07-10 13:00:00+00,570.6,485.12,-3.95,-3.32,-4.86,81.6,92.09,4.75,5.05,270.4,-999,774.5,0.13,0.1,-999
1996-07-10 14:00:00+00,644.6,546.95,-1.52,-3.82,-4.84,84.61,91.89,6.94,7.4,284.3,-999,774.2,0.15,0.11,-999
1996-07-10 15:00:00+00,673,569.93,-3.85,-3.94,-4.78,86.46,92.16,8.14,8.66,285.8,-999,774,0.13,0.1,-999
1996-07-10 16:00:00+00,699.6,593.09,-7.8,-4.05,-4.8,87.17,92.27,9.25,9.84,284.7,-999,774,0.15,0.12,-999
1996-07-10 17:00:00+00,640.2,543.59,-9.54,-3.93,-4.66,87.83,93.04,9.21,9.79,285.5,-999,773.9,0.13,0.09,-999
1996-07-10 18:00:00+00,590.4,501.93,-6.49,-4.12,-4.81,88.49,93.6,9.49,10.09,285.1,-999,774,0.15,0.13,-999
1996-07-10 19:00:00+00,477,405.36,-5.94,-4.5,-4.96,90.77,94.39,9.48,10.08,289.1,-999,773.9,0.13,0.11,-999
1996-07-10 20:00:00+00,380.2,321.48,0.07,-4.97,-5.36,92.28,95.15,9.01,9.58,287.4,-999,774,0.12,0.09,-999
1996-07-10 21:00:00+00,271.8,230.14,-0.54,-4.98,-5.32,93.61,96.33,8.23,8.76,286.8,-999,774.1,0.12,0.09,-999
1996-07-10 22:00:00+00,192.6,163.64,0.42,-5.12,-5.31,95.52,97.18,7.99,8.5,289.8,-999,774.3,0.15,0.14,-999
1996-07-10 23:00:00+00,114,97.32,-0.05,-5.26,-5.41,96.83,98.17,7.34,7.81,287.3,-999,774.4,0.17,0.16,-999
1996-07-11 00:00:00+00,58.8,50.62,-0.37,-5.37,-5.44,97.89,98.75,7.06,7.51,286.8,-999,774.4,0.15,0.13,-999
1996-07-11 01:00:00+00,25.4,22.42,-1.19,-5.52,-5.53,98.88,99.05,6.75,7.17,295.8,-999,774.5,0.15,0.14,-999
1996-07-11 02:00:00+00,6.6,6.54,-1.98,-5.59,-5.59,99.05,99.21,5.85,6.23,293.7,-999,774.5,0.17,0.13,-999
1996-07-11 03:00:00+00,2,1.7,-1.67,-5.65,-5.65,99.1,99.15,6,6.4,288.4,-999,774.2,0.18,0.14,-999
1996-07-11 04:00:00+00,1.6,1.36,-2.73,-5.76,-5.75,99.07,99.14,5.2,5.54,285.5,-999,773.9,0.18,0.13,-999
1996-07-11 05:00:00+00,6,5.1,-1.59,-5.9,-5.9,98.98,99.16,4.24,4.51,292.9,-999,773.7,0.17,0.14,-999
1996-07-11 06:00:00+00,30,25.97,0.65,-5.78,-5.81,98.87,99.05,4.98,5.31,289,-999,773.3,0.19,0.13,-999
1996-07-11 07:00:00+00,38.8,33.44,1.27,-5.67,-5.74,98.97,99.1,5.14,5.49,278.2,-999,773.2,0.2,0.15,-999
1996-07-11 08:00:00+00,87,73.04,3.22,-5.71,-5.86,98.78,98.96,4.05,4.32,277.8,-999,772.8,0.19,0.15,-999
1996-07-11 09:00:00+00,153.4,128.14,4.4,-5.81,-6.03,98.28,98.69,3.56,3.8,280.9,-999,772.7,0.19,0.15,-999
1996-07-11 10:00:00+00,218.6,182.5,12.29,-6.15,-6.53,97.98,98.42,3.38,3.6,266.6,-999,772.3,0.19,0.15,-999
1996-07-11 11:00:00+00,385,323.54,16.31,-5.24,-5.81,97.24,98.22,2.87,3.06,269.2,-999,772.2,0.19,0.15,-999
1996-07-11 12:00:00+00,477,404.24,14.96,-4.67,-5.18,94.12,97.81,2.76,2.94,278.4,-999,772.1,0.18,0.14,-999
1996-07-11 13:00:00+00,600.4,510.15,9.42,-4.19,-4.13,90.75,95.38,2.42,2.57,292.9,-999,772,0.18,0.14,-999
1996-07-11 14:00:00+00,723.2,612.52,37.63,-3.55,-3.54,88.32,90.26,1.98,2.11,316.1,-999,771.8,0.18,0.14,-999
1996-07-11 15:00:00+00,799.4,674.72,26.92,-3.07,-3.06,83.71,83.01,1.92,2.05,310.9,-999,771.4,0.17,0.14,-999
1996-07-11 16:00:00+00,697.6,590.66,-3.29,-2.85,-3.7,81.37,83.82,1.39,1.48,348.2,-999,771.1,0.17,0.14,-999
1996-07-11 17:00:00+00,758.4,632.13,6.72,-1.8,-3.14,75.33,79.08,0.9,0.96,16.2,-999,770.6,0.17,0.14,-999
1996-07-11 18:00:00+00,735,599.63,14.33,-2.07,-3.01,71.66,73.63,1.54,1.64,52.7,-999,769.9,0.17,0.14,-999
1996-07-11 19:00:00+00,633.4,507.54,-11.67,-2.7,-3.1,71.97,70.74,2.17,2.31,64.6,-999,769.6,0.17,0.13,-999
1996-07-11 20:00:00+00,559,449.63,-29.53,-3.55,-3.64,76.76,75.98,3.53,3.76,77.6,-999,769.4,0.17,0.13,-999
1996-07-11 21:00:00+00,443.2,358.1,-52.3,-4.66,-4.67,79.39,79.33,3.58,3.81,77.3,-999,769.1,0.17,0.13,-999
1996-07-11 22:00:00+00,328.2,267.12,-64.22,-6.52,-6.18,82.47,82.97,2.73,2.9,96.6,-999,768.9,0.17,0.13,-999
1996-07-11 23:00:00+00,220.6,178.21,-83.55,-9.4,-8.76,86.56,86.76,2.85,3.04,111.6,-999,768.5,0.17,0.13,-999
